ObjectID,GlobalID,quadphotos_VisitCode,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,Unit_Plot,BEST_Treat,Species,StartCM,EndCM,Length_m,HeightClass,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor,,,
2193,30ccf8ce-a16e-4ac5-acde-f39acb14e88b,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,AMAL2,2510,2619,1.09,b,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1378,CHECK
941,6e4fda4c-c5fa-4e73-b0d5-d5810a5c0229,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,1241,1296,0.55,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1367,NA
1289,31b99fcc-472c-4908-9fc9-10262917cec1,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,AMAL2,2663,2772,1.09,b,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,523,CHECK
1148,a1419574-ed3e-4612-a7e7-593988a44b34,59,LonePine,Pre,LTR,Yes,BEST,,59,BEST59,70_BA,AMAL2,2249,2358,1.09,a,,34af3a7e-b209-4049-94db-b8feb6b8a18d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1207,CHECK
940,ce7234a6-cff9-4a8b-be05-4e1144ead84d,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,1151,1189,0.38,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1367,NA
1688,0bc9b220-c7dc-438f-9272-a992512dffdc,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,PRVI,2556,2668,1.12,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2327,CHECK
1220,d9eb9787-4e90-47d4-a43a-1b898c149e1d,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,PRVI,341,455,1.14,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1865,NA
2199,15899e7b-6171-4f84-acc0-791d27c2ee79,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,AMAL2,2320,2437,1.17,b,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1399,CHECK
936,9f1c11a2-f4cf-489b-9a56-b5503ec48a35,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,1038,1066,0.28,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-862,NA
943,e2240301-d851-4cf6-819f-2cb7722801bc,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,1928,1956,0.28,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,82,CHECK
1207,95b23cd5-64d1-4832-bfdd-dc84438ead7c,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,AMAL2,1874,1992,1.18,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1547,CHECK
4803,f6c72711-5ff6-4131-9ae9-d249489f3daa,35,LonePine,Pre,Control,Yes,BEST,,35,BEST35,NA,AMAL2,445,568,1.23,b,,f8b27263-13f2-4f09-9ccb-fb6df6868a13,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,-1938,NA
950,3449fe57-edf8-4ef5-a4d5-03e2dc4dd913,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,2506,2528,0.22,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,113,CHECK
2379,32970a46-0b90-4345-96a0-28cb34f6bf55,41,LonePine,Pre,LTR,No,BEST,,41,BEST41,90_BA,AMAL2,2415,2538,1.23,a,,094e8ff0-4b12-419d-a7a6-a0ced6ed8ae0,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,1747,CHECK
1232,18f664cd-c7c1-402a-93c9-3a5659d0eb83,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,AMAL2,791,918,1.27,b,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,918,CHECK
1764,526b72ff-01ff-4896-892a-fa0d17a12f43,31,LonePine,Pre,Control,Yes,BEST,,31,BEST31,NA,AMAL2,0,128,1.28,b,,ba787ef1-9f91-417a-9faf-b1e3b04690eb,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-568,NA
929,ebdeecf7-e8f6-48ef-9966-d8b45916abeb,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,696,710,0.14,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,79,CHECK
928,55a79fe5-5846-47cd-9e37-d05e31a4152c,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,631,644,0.13,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1857,NA
2523,5acaccec-ea10-4c1c-9ba1-bec716c257ad,51,LonePine,Pre,LTR,No,BEST,,51,BEST51,70_BA,AMAL2,2501,2630,1.29,b,,a3feddee-59d7-41d9-bf7a-eeb4d3c4d588,8/11/2020 2:29,MSI.swindell,8/11/2020 2:29,MSI.swindell,,149,CHECK
949,064b8d84-2f18-4ef2-a8b6-4f7634e96ad4,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,2481,2493,0.12,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2340,CHECK
4812,3c23040c-18c2-4c06-a44a-f36b635457b8,34,LonePine,Pre,Control,Yes,BEST,,34,BEST34,NA,AMAL2,153,291,1.38,b,,2791c5b0-ffea-4b54-b280-630bbfe9f5a9,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,-1770,NA
2453,c4c6cc34-8256-4320-bbe3-2b610c767d08,45,LonePine,Pre,LTR,No,BEST,,45,BEST45,90_BA,AMAL2,2061,2200,1.39,a,,37931d79-f5df-4d80-a085-1af0e355da9a,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,1392,CHECK
932,71f90762-a3ee-449a-bcf7-af1093e86a8b,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,808,814,0.06,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1652,NA
947,090bc73d-1982-4766-818b-11ca7ef6a897,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,2466,2472,0.06,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,118,CHECK
904,e0f894ce-2ac1-4fe8-9692-9073858651ca,57,LonePine,Pre,LTR,No,BEST,,57,BEST57,70_BA,AMAL2,2354,2493,1.39,a,,7432b5f4-b90a-41a6-8086-78ae83c1d634,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell,,-59,NA
951,e6fef3b3-3e2a-4833-82d7-168f0ecd4f10,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,2552,2556,0.04,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1453,CHECK
938,511e58d3-6e31-4931-8009-1e40a2f61ffd,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,SYRO,1103,1105,0.02,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1146,NA
1014,64f14674-f29e-40d5-928a-bd6321f9f3c0,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,2251,2718,4.67,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1777,CHECK
1007,37a55bac-98f1-4516-a06f-820d64388a71,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,941,1238,2.97,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,282,CHECK
1008,cbb17935-1976-4620-bd00-1419c5be3a9b,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,956,1183,2.27,b,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,845,CHECK
995,f37ff8e7-36fe-42ed-bf95-c12aaccd457b,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,AMAL2,338,478,1.4,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2343,NA
1017,d947324e-1f07-4925-882e-88ea086e8852,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,2821,3000,1.79,b,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,716,CHECK
1011,6f892b69-d38e-44c0-a914-0a84b4a27366,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,2284,2430,1.46,b,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-415,NA
1758,3bf56d58-0c0c-4efe-84ab-303ded8f5391,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,AMAL2,2845,2990,1.45,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,2759,CHECK
993,9ce4201c-8a61-4d6c-89d0-94ef7450f2e8,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,231,364,1.33,b,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2076,NA
1012,aced89d7-ff61-4d60-a580-c3a9187c9699,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,2440,2563,1.23,b,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2071,CHECK
997,db3c40a5-d7bb-4c17-b2c1-63cd58cfc285,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,492,600,1.08,b,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-662,NA
1009,0222e5de-579d-49b4-917c-6d5b14685d82,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,1262,1360,0.98,b,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1205,CHECK
2220,70000f5b-5efd-4f9c-953a-0b97b0f56d49,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,AMAL2,155,300,1.45,b,,c226d256-fb51-40f0-82c7-a6be17f1c973,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-2435,NA
1015,b5974327-fad4-406b-bfed-f3059f668d8c,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,2735,2819,0.84,b,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2377,CHECK
1164,e6b8007b-8388-4109-8acb-0965c26356fc,58,LonePine,Pre,LTR,Yes,BEST,,58,BEST58,70_BA,AMAL2,442,588,1.46,a,,159156e8-caf3-401f-8b2c-eca74e417f1b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,588,CHECK
2161,77abb0e1-b050-435c-ae1f-8590f85f1312,33,LonePine,Pre,Control,Yes,BEST,,33,BEST33,NA,PRVI,0,153,1.53,a,,8177f26d-c120-4905-9637-ca62321d51f1,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-572,NA
2353,46e2e707-371f-4d76-80c4-f5762b46848f,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,AMAL2,725,883,1.58,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,235,CHECK
1000,67bff56a-d0b6-4204-be07-39a36f1c2263,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,648,693,0.45,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1147,NA
1997,e053b5ff-d647-4130-b771-5a509e6a4bd0,34,LonePine,Pre,Control,Yes,BEST,,34,BEST34,NA,AMAL2,1840,2000,1.6,a,,1c3a1c11-cd00-4a47-9e51-dfa885b3fb27,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,1671,CHECK
2162,2458a0b4-a258-4bba-9276-b9287c9a3913,33,LonePine,Pre,Control,Yes,BEST,,33,BEST33,NA,PRVI,329,391,0.62,b,,8177f26d-c120-4905-9637-ca62321d51f1,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-334,NA
1001,317cbed6-8e12-443a-91b6-8d27e60488e5,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,725,756,0.31,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,438,CHECK
994,2af5937b-317d-45ab-99a9-8c3559b9ba2c,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,318,348,0.3,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2503,NA
1019,c2ed452c-45b7-4351-8aca-687f6724d1cc,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,2851,2881,0.3,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,113,CHECK
1154,7d91a050-3f5a-4764-b409-4bd1e950b022,59,LonePine,Pre,LTR,Yes,BEST,,59,BEST59,70_BA,AMAL2,2768,2940,1.72,a,,34af3a7e-b209-4049-94db-b8feb6b8a18d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2332,CHECK
999,32c5bd3a-5e93-4f11-b556-ea076c04f651,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,608,632,0.24,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,224,CHECK
996,edaaaf58-c35e-4eaf-be2a-0bc4c1aaf28f,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,SYRO,408,430,0.22,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-368,NA
1003,e52cb558-c47c-476e-8b38-a7ce9e08caf7,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,798,806,0.08,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-50,NA
1005,c3a4b479-561a-4638-947c-a715a6091543,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,QUGA,856,862,0.06,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,664,CHECK
991,5a49d065-5f25-470e-b879-eacfa7ed0a03,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,SYRO,198,204,0.06,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2296,NA
1046,930efcee-9a8b-48b5-a6ed-7dee2c14c63c,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,2500,2862,3.62,b,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,524,CHECK
1043,9c88ec79-7837-4287-9735-d31177cc1660,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,SYRO,2338,2551,2.13,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-13,NA
1047,f0a948bc-fda3-4388-8626-4025ba43eefc,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,2564,2734,1.7,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,997,CHECK
1036,f3f36d44-4e23-4e81-9376-c257131446ac,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,1737,1892,1.55,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1234,CHECK
1028,042aaea3-4301-4239-8ed0-77fef97d8007,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,658,742,0.84,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-119,NA
1030,e0289ca0-ff8f-41bc-8ccc-be8bbc9bebab,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,861,940,0.79,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1440,NA
1044,53932423-1d25-49f0-a64a-f7995bb8d96a,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,2380,2456,0.76,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2251,CHECK
887,111e56ff-f038-4a7f-ad52-648062700e5f,57,LonePine,Pre,LTR,No,BEST,,57,BEST57,70_BA,AMAL2,205,379,1.74,b,,7432b5f4-b90a-41a6-8086-78ae83c1d634,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell,,-683,NA
1034,534d439a-f371-4111-b2dd-49b4cd7b6035,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,1062,1125,0.63,b,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-843,NA
1039,a9082ca1-7417-44c4-bada-29bbbb27d46c,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,1968,2031,0.63,b,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1253,CHECK
1029,0d4f16fe-178b-4b3b-afa9-9bc44b5c3e4e,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,778,839,0.61,b,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,264,CHECK
1027,6b48b705-f8df-4b94-ba1c-5703324b83ed,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,SYRO,575,632,0.57,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1195,NA
1037,e6bd81e7-eaac-4272-aab7-cbd9d53aa340,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,SYRO,1827,1881,0.54,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,185,CHECK
1182,35afd29f-793f-45f4-bee8-dbc6de9169da,58,LonePine,Pre,LTR,Yes,BEST,,58,BEST58,70_BA,AMAL2,1696,1878,1.82,b,,159156e8-caf3-401f-8b2c-eca74e417f1b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-42,NA
1038,ce60b56e-b85a-4f92-83e1-fe5ba594486b,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,1920,1967,0.47,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1765,CHECK
1024,78677308-cbd1-4d7e-9f3c-206e30b03cbc,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,SYRO,202,246,0.44,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-729,NA
1032,3c71f778-e9df-4f18-8707-94cf29c66a49,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,975,1018,0.43,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1040,NA
1040,ed2eedd4-5341-49ed-9eac-502f9564b6a8,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,2058,2095,0.37,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,935,CHECK
1035,185786c1-e071-4251-a57f-07dbf450d98b,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,QUGA,1160,1195,0.35,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,252,CHECK
1031,1be1031c-2893-4196-b13b-0b8150830b71,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,SYRO,943,974,0.31,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1739,NA
1048,ade05058-3348-4404-b285-6c7eaa256ac4,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,SYRO,2713,2742,0.29,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-76,NA
1016,3988c867-7e99-4f15-a826-bdd3c4b3470a,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,AMAL2,2818,3000,1.82,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2341,CHECK
893,73281109-764a-4c4c-90e5-6a0195ce6f76,57,LonePine,Pre,LTR,No,BEST,,57,BEST57,70_BA,AMAL2,659,849,1.9,a,,7432b5f4-b90a-41a6-8086-78ae83c1d634,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell,,-1327,NA
4807,2f8714d4-96a1-4bb4-9b79-b12a9fecfebb,35,LonePine,Pre,Control,Yes,BEST,,35,BEST35,NA,AMAL2,2176,2370,1.94,b,,f8b27263-13f2-4f09-9ccb-fb6df6868a13,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,1889,CHECK
1026,c72b0e3c-4b24-4455-84e9-c0e7cf256148,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,SYRO,481,502,0.21,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1713,NA
2403,5c3a2119-22a0-4f48-b59e-ee62040fbfd9,43,LonePine,Pre,LTR,No,BEST,,43,BEST43,90_BA,AMAL2,2215,2410,1.95,a,,b4532570-5f43-4f61-aea4-23b33b21c383,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-282,NA
4809,955b2315-05ff-40c5-9f1a-c09d995a0183,35,LonePine,Pre,Control,Yes,BEST,,35,BEST35,NA,AMAL2,2692,2810,1.18,a,,f8b27263-13f2-4f09-9ccb-fb6df6868a13,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,2800,CHECK
1022,247fc0dc-00d0-423b-9bdc-479cf439fddf,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,SYRO,10,23,0.13,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1905,NA
1115,88e2b435-6098-4b75-855f-df09f0404aa3,64,LonePine,Pre,LTR,Yes,BEST,,64,BEST64,90_BA,QUGA,1928,2480,5.52,b,,52378193-4588-4090-94c3-ec22e05c70cd,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2144,CHECK
1109,b9142218-8a7e-4143-9add-a3f4abe99407,64,LonePine,Pre,LTR,Yes,BEST,,64,BEST64,90_BA,QUGA,336,446,1.1,a,,52378193-4588-4090-94c3-ec22e05c70cd,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1662,NA
1116,99806a4c-3137-4c28-aba8-f079702d0150,64,LonePine,Pre,LTR,Yes,BEST,,64,BEST64,90_BA,QUGA,2108,2183,0.75,a,,52378193-4588-4090-94c3-ec22e05c70cd,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-760,NA
1118,41d7c92b-6c5e-4dd4-b558-25ddc4f246a8,64,LonePine,Pre,LTR,Yes,BEST,,64,BEST64,90_BA,QUGA,2943,3000,0.57,a,,52378193-4588-4090-94c3-ec22e05c70cd,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,821,CHECK
1117,fb5c7cd2-e6ba-4b86-b97e-e8943f4490fa,64,LonePine,Pre,LTR,Yes,BEST,,64,BEST64,90_BA,SYRO,2179,2235,0.56,a,,52378193-4588-4090-94c3-ec22e05c70cd,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,407,CHECK
944,f7644c75-8c5e-4ca2-97a7-0bde3668e306,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,AMAL2,1828,2047,2.19,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1949,CHECK
